4	0.249195	0.122436	143.838	0.031236	0.878296	0.404498	0.000271	0	192.91955	-12.109
4	0.133116	0.251307	113.348	0.03479	0.815	0.306416	0.0	0	258.57288	-13.149
4	0.331557	0.89187	130.161	0.056774	0.880963	0.404498	0.0	11	273.42621	-14.115
4	0.761884	0.049419	133.878	0.032259	0.168424	0.614079	0.01071	8	215.45751	-15.775
5	0.799049	0.938256	172.1	0.924589	0.522214	0.483206	0.0	5	21.37288	-14.323
4	0.668106	0.136791	89.029	0.057253	0.350003	0.573125	1.3e-05	10	290.86621	-13.008
4	0.971846	0.225401	183.86	0.122501	0.23889	0.362811	0.0	10	194.93288	-3.873
4	0.452741	0.819944	145.975	0.064533	0.833331	0.343716	4e-06	3	299.93288	-8.922
4	0.57727	0.092796	119.992	0.075473	0.182685	0.675498	3e-06	0	179.1473	-17.55
4	0.315312	0.716619	131.137	0.073066	0.946527	0.400385	0.000335	0	176.63955	-15.434
3	0.395417	0.262716	106.41	0.039289	0.854476	0.444234	0.0	6	292.09288	-9.614
4	0.643088	0.05899	163.987	0.030573	0.232286	0.560467	0.0	1	255.57288	-7.182
4	0.792905	0.356206	133.198	0.047552	0.403237	0.658856	1e-06	6	215.93288	-9.388
4	0.578954	0.168817	119.98	0.03127	0.451064	0.660243	0.0	7	247.26621	-7.033
4	0.693773	0.967389	95.005	0.035271	0.130119	0.605013	0.0	5	326.98621	-6.178
4	0.281889	0.097695	118.719	0.03305	0.986191	0.341463	0.945103	0	250.43546	-16.931
4	0.527511	0.107754	115.624	0.065898	0.151703	0.644881	0.000111	5	228.04853	-15.048
4	0.294356	0.099921	66.289	0.031414	0.753457	0.328146	0.0	9	226.39955	-11.348
3	0.656693	0.799423	132.031	0.045238	0.323513	0.288915	0.0	9	169.89288	-4.569
3	0.726432	0.909954	120.638	0.559313	0.702511	0.521908	0.0	9	27.86621	-11.086
4	0.668308	0.102659	105.059	0.040707	0.590431	0.622728	0.0	7	274.11955	-4.124
4	0.931351	0.725098	132.532	0.10906	0.020026	0.336729	0.466489	7	194.74621	-5.437
4	0.121988	0.188619	138.783	0.032654	0.842326	0.293173	0.007547	7	288.39955	-20.049
4	0.306064	0.157055	76.453	0.027696	0.254188	0.552657	0.0	4	258.39955	-15.484
4	0.420256	0.976151	64.818	0.03985	0.643342	0.22719	0.0	4	224.09288	-10.148
4	0.346557	0.143478	175.874	0.066087	0.289987	0.430889	0.0	7	171.19955	-9.336
4	0.810932	0.956586	162.102	0.1229	0.576418	0.382581	0.0	9	478.66621	-11.497
3	0.241455	0.258293	177.686	0.031918	0.504962	0.321773	6e-06	8	254.77288	-13.233
4	0.14059	0.179164	74.156	0.031906	0.735923	0.5458	3e-06	9	239.97288	-17.826
3	0.341516	0.111524	77.496	0.03026	0.865704	0.211589	3e-06	5	213.49288	-6.714
4	0.232576	0.275088	127.87	0.031231	0.914305	0.510201	0.0	11	188.93288	-13.047
4	0.781855	0.151663	131.903	0.047101	0.196677	0.339688	0.0	8	73.57288	-4.789
5	0.060999	0.118926	154.216	0.033066	0.68357	0.344285	1e-06	5	277.42621	-20.447
5	0.113959	0.09584	87.609	0.081999	0.816851	0.450994	0.0	7	170.17288	-17.827
4	0.718977	0.081367	125.324	0.036075	0.023329	0.640851	0.278589	1	433.37098	-11.797
4	0.905529	0.992834	115.693	0.085848	0.227526	0.305373	2e-06	6	194.50621	-3.926
4	0.165002	0.106031	165.249	0.030795	0.924806	0.381723	3e-06	3	225.02621	-12.696
4	0.737381	0.30702	76.931	0.053367	0.390377	0.559191	8e-06	8	256.58621	-7.082
4	0.477165	0.109017	111.021	0.027077	0.366179	0.630515	0.0	9	165.30621	-8.914
4	0.829612	0.138163	128.015	0.047712	0.0255	0.670463	0.02433	6	344.99955	-6.633
5	0.046716	0.11336	86.159	0.052401	0.941676	0.341434	0.0	3	106.99955	-19.546
4	0.086538	0.118981	91.539	0.033202	0.865724	0.375319	1e-06	0	139.66621	-20.645
5	0.621237	0.106103	137.423	0.046509	0.831996	0.481336	0.0	7	178.05016	-6.426
4	0.768712	0.285035	172.936	0.058017	0.205991	0.41121	0.0	9	133.99955	-4.071
4	0.475949	0.763242	140.198	0.041775	0.747317	0.373152	1e-06	9	216.15955	-8.859
4	0.421722	0.866159	139.042	0.046321	0.543098	0.334321	0.006408	9	349.93288	-10.66
4	0.976684	0.175913	125.998	0.051114	0.000232	0.610847	0.109755	10	438.21288	-5.334
