1	0.271382	0.260716	66.403	0.032113	0.74453	0.335842	0.18254	7	518.13832	-17.315
4	0.702564	0.110461	117.904	0.051541	8.7e-05	0.220847	0.007869	0	521.09288	-9.984
4	0.587081	0.300772	118.095	0.044642	0.28	0.376528	0.168254	10	296.99955	-14.175
4	0.748492	0.37951	76.028	0.071614	0.037368	0.356172	1e-06	4	260.96281	-14.975
4	0.462577	0.106562	148.127	0.024347	0.275356	0.464355	4e-06	5	300.06907	-10.116
4	0.806931	0.268749	134.575	0.058864	0.031033	0.718788	0.144302	9	225.42621	-9.699
4	0.831593	0.988892	136.37	0.047154	0.055363	0.427883	1.2e-05	2	549.57288	-8.494
4	0.324631	0.095769	137.951	0.032865	0.77469	0.649862	0.005927	11	243.53914	-18.547
4	0.941658	0.97978	110.321	0.058964	0.343292	0.633194	0.088595	9	323.17288	-6.846
3	0.406788	0.450803	107.758	0.288626	0.499466	0.454217	0.0	11	128.35955	-19.573
4	0.70446	0.223793	128.046	0.05227	0.287288	0.494852	0.002501	9	418.91955	-11.696
1	0.158434	0.122112	79.684	0.038716	0.416138	0.377907	0.163038	4	292.75383	-21.625
4	0.868351	0.903408	136.502	0.114732	0.394538	0.322117	0.009388	5	544.25288	-11.372
4	0.235511	0.131035	71.604	0.042245	0.812836	0.460725	0.000438	0	222.17098	-17.279
4	0.310241	0.229108	143.316	0.049066	0.231926	0.389617	1e-06	0	354.69288	-13.157
4	0.314852	0.378465	120.791	0.049695	0.73924	0.502663	0.001705	7	321.07955	-13.827
4	0.143993	0.097416	78.214	0.03401	0.981615	0.323453	0.000224	0	208.63955	-15.987
4	0.585335	0.113347	113.523	0.054279	0.001012	0.422847	0.093171	8	239.71374	-12.833
3	0.619752	0.050016	80.978	0.048256	0.463814	0.486334	0.000711	2	517.17179	-8.586
4	0.78293	0.981468	135.435	0.09078	0.321066	0.306908	0.032007	10	608.99955	-11.165
4	0.734533	0.157382	95.329	0.026236	0.044061	0.468843	0.730539	0	394.79955	-8.532
4	0.623672	0.353587	129.773	0.047275	0.657349	0.468607	0.0	4	394.09288	-5.63
4	0.893222	0.114714	99.324	0.045715	0.00231	0.371089	0.091129	9	274.41288	-5.9
4	0.968123	0.756301	129.963	0.086289	0.001891	0.405972	0.0	6	241.65288	-4.857
4	0.88838	0.069998	128.473	0.033326	0.236795	0.62579	9.5e-05	0	230.95955	-6.576
4	0.583634	0.273204	122.526	0.0536	0.008239	0.454885	0.000893	5	395.32517	-9.827
4	0.902407	0.421173	135.617	0.042504	0.007362	0.367846	0.001138	4	297.39955	-7.788
4	0.486277	0.568201	78.176	0.04372	0.208719	0.581136	0.000481	9	298.73587	-16.323
4	0.722689	0.819332	105.83	0.054185	0.05037	0.458724	0.040767	0	328.99955	-14.13
4	0.756051	0.242695	138.707	0.044919	0.020226	0.403094	0.149704	9	666.57143	-8.558
4	0.640909	0.916297	87.353	0.059329	7e-05	0.17025	0.775472	9	413.77914	-18.291
4	0.925569	0.975151	161.64	0.070634	0.022889	0.214152	6.1e-05	5	606.80662	-9.82
4	0.95958	0.974898	112.666	0.07907	0.056288	0.376881	0.000498	1	411.07955	-4.427
3	0.654765	0.346109	149.253	0.047737	0.034781	0.217186	3.9e-05	4	360.74621	-7.822
4	0.561848	0.331957	156.847	0.028361	0.016362	0.242317	0.000311	5	205.86621	-9.673
4	0.889788	0.089988	169.549	0.039402	0.000635	0.312686	0.003659	9	220.56009	-7.285
1	0.117538	0.097363	174.623	0.028741	0.869201	0.282362	0.0	5	124.57859	-15.724
4	0.946011	0.698072	139.784	0.076956	0.082899	0.270724	0.00155	9	243.26358	-9.604
4	0.671047	0.674914	111.99	0.040309	0.001858	0.25924	0.433689	7	238.29288	-8.432
4	0.452521	0.902907	114.437	0.039878	0.000799	0.228181	0.082651	2	588.62522	-14.418
3	0.54432	0.925454	139.82	0.056616	0.347481	0.528391	0.000724	2	278.96408	-9.047
4	0.956282	0.988214	140.339	0.071613	0.056375	0.297867	0.104194	11	262.93288	-3.768
4	0.882381	0.923422	81.469	0.107114	0.006573	0.255258	0.073909	2	340.45288	-8.287
4	0.628144	0.978553	76.054	0.048253	0.132557	0.360431	0.005803	2	281.57288	-12.388
4	0.352294	0.931487	65.407	0.035202	0.503898	0.472553	0.000952	9	480.20853	-21.691
4	0.747413	0.109269	125.306	0.056016	0.421414	0.41464	0.000576	6	299.10354	-15.392
4	0.429081	0.589976	112.299	0.032354	0.395443	0.706562	0.0	4	164.02349	-11.442
4	0.161849	0.081828	140.247	0.029786	0.96714	0.443092	0.000158	9	197.87819	-14.099
4	0.545198	0.154255	137.3	0.043822	0.122973	0.502161	0.008117	9	378.02621	-13.424
1	0.513372	0.330214	125.633	0.053371	0.017097	0.484909	0.002573	6	398.99383	-9.732
4	0.44723	0.353713	113.106	0.040111	0.000204	0.406785	0.000451	11	286.85016	-18.105
3	0.549708	0.165923	177.733	0.02715	0.622176	0.328785	4e-06	0	339.05732	-6.546
