4	0.3302	0.123317	163.961	0.100242	0.456188	0.66212	0.000556	7	218.04363	-18.838
4	0.68697	0.061824	71.5	0.068967	0.788894	0.528675	7e-06	7	272.07946	-7.487
4	0.542016	0.11493	184.117	0.578811	0.748202	0.397392	0.019771	5	300.64281	-8.56
4	0.806334	0.159339	140.046	0.100876	0.137593	0.655102	0.0	11	243.99955	-6.286
4	0.720127	0.376883	86.498	0.257445	0.100215	0.741472	3e-06	7	227.35955	-5.449
5	0.699659	0.334554	107.788	0.287087	0.014349	0.488823	0.0	1	269.60934	-6.55
4	0.579949	0.482943	191.239	0.219669	0.582204	0.525583	0.0	0	194.01098	-19.023
4	0.587962	0.112436	104.991	0.201319	0.015025	0.821183	1e-06	4	82.49469	-11.013
4	0.880963	0.525846	85.869	0.299122	0.003217	0.530444	0.0	11	165.18449	-3.623
4	0.512841	0.321077	132.108	0.383645	0.053063	0.557758	0.0	8	350.61506	-15.379
4	0.804961	0.146018	84.958	0.226854	0.004622	0.69393	0.0	4	113.37098	-6.429
5	0.882245	0.235707	138.698	0.341872	0.036135	0.60467	0.0	9	276.89751	-6.146
4	0.89795	0.547205	159.495	0.488788	0.012238	0.355803	0.0	0	265.58961	-4.767
3	0.754703	0.226156	84.788	0.127036	0.015133	0.53905	0.020068	1	82.46857	-10.015
4	0.547147	0.208395	148.075	0.135074	0.279725	0.68889	0.0	0	217.05229	-5.013
5	0.780088	0.225301	100.181	0.291808	0.018562	0.383865	0.0	1	238.0029	-5.098
3	0.955656	0.379405	143.97	0.196699	0.065211	0.790323	0.0	7	180.80435	-5.104
4	0.865386	0.463567	137.995	0.236308	0.000539	0.776941	0.0	4	203.50621	-7.576
4	0.837411	0.122891	160.239	0.355701	0.040621	0.432585	0.0	6	264.24272	-6.864
4	0.816182	0.139006	81.791	0.336849	0.001052	0.58505	0.0	7	144.25406	-5.885
4	0.801406	0.104507	140.056	0.139769	0.003676	0.487755	0.0	7	255.54395	-8.122
4	0.648736	0.104969	138.053	0.037926	0.051536	0.606447	0.0	5	296.3337	-7.179
4	0.846898	0.113489	148.532	0.364049	0.099653	0.592986	0.0	1	289.94621	-5.894
4	0.779085	0.29494	86.452	0.280023	0.101897	0.740238	0.0	2	212.38621	-5.201
4	0.911617	0.261864	125.984	0.141318	0.030239	0.424679	0.0	8	249.28717	-3.542
4	0.960345	0.33612	160.559	0.347364	0.034211	0.4234	0.0	1	175.39741	-4.095
1	0.870763	0.302179	87.015	0.27777	0.004102	0.622432	0.0	10	156.21288	-5.422
4	0.801218	0.248941	160.022	0.275052	0.040988	0.608681	0.0	6	253.04766	-4.406
4	0.647553	0.193458	89.27	0.078667	0.185046	0.54206	0.0	10	214.51782	-5.011
4	0.774538	0.379288	149.802	0.035024	0.000563	0.370014	0.0	10	224.43211	-6.78
4	0.750779	0.062675	123.015	0.039152	0.071693	0.741504	0.0	11	226.92277	-6.021
4	0.82794	0.376797	94.588	0.24312	0.007403	0.608295	1.9e-05	8	222.39955	-5.493
4	0.872454	0.133163	89.65	0.261478	0.404473	0.593667	0.0	7	239.55701	-4.872
4	0.838103	0.111034	81.01	0.370595	0.066687	0.37469	0.023724	1	267.0341	-7.74
4	0.576792	0.812703	144.41	0.188691	0.057542	0.63963	0.0	11	132.98621	-6.214
4	0.851812	0.150377	166.013	0.056469	0.257741	0.579027	0.0	0	206.08961	-5.313
4	0.753118	0.114372	79.975	0.092979	0.026369	0.60492	0.0	1	265.9668	-7.113
4	0.771131	0.81149	90.049	0.069923	0.132333	0.643823	0.0	9	239.23955	-5.973
4	0.490716	0.092194	185.652	0.24984	0.471305	0.631608	0.0	1	165.77261	-10.893
4	0.943939	0.262853	92.709	0.084591	0.100066	0.62034	0.0	9	157.6342	-3.587
4	0.678903	0.07502	129.767	0.306234	0.099767	0.503634	0.0	10	263.20181	-8.734
4	0.259677	0.105912	95.043	0.137502	0.155448	0.765378	0.0	7	181.83791	-18.605
4	0.820108	0.094666	106.017	0.100167	0.156535	0.775749	0.004459	10	274.39955	-7.311
4	0.631097	0.141432	157.457	0.464597	0.541129	0.501554	0.0	11	163.25333	-8.61
4	0.417065	0.189232	168.027	0.907036	0.180564	0.814153	0.0	7	101.71955	-13.733
4	0.906508	0.032433	150.021	0.142901	0.025031	0.582033	0.0	8	224.48571	-4.131
4	0.638519	0.113581	175.226	0.362769	0.224557	0.45801	0.0	9	260.11537	-8.006
5	0.925562	0.500766	100.78	0.390065	0.047586	0.512475	0.0	8	182.95955	-1.706
4	0.820227	0.084686	140.187	0.074741	0.012606	0.390244	0.0	0	259.23955	-5.76
4	0.642459	0.254588	120.047	0.058213	0.062867	0.746262	0.0	4	268.82567	-6.046
4	0.842951	0.052792	83.623	0.246986	0.004262	0.588093	0.0	5	224.17288	-6.823
4	0.869776	0.734016	75.157	0.273109	0.21452	0.621208	0.0	1	270.65274	-3.329
4	0.744115	0.138793	130.04	0.0644	0.090553	0.736312	0.0	1	325.03955	-7.435
4	0.821915	0.29753	164.105	0.066877	0.033165	0.703601	0.0	7	275.92113	-4.658
4	0.592043	0.162464	86.001	0.114087	0.333351	0.792355	0.0	0	226.8615	-7.243
4	0.795401	0.227373	141.972	0.128451	0.026072	0.732948	0.0	11	223.18621	-6.43
4	0.802481	0.136893	142.017	0.058152	0.028206	0.751296	0.0	0	241.61288	-6.159
4	0.792961	0.125178	78.059	0.075318	0.841966	0.584455	0.001463	1	228.23955	-5.462
4	0.894436	0.324801	75.814	0.159041	0.013519	0.252542	0.0	0	237.25814	-4.132
4	0.601298	0.101198	140.983	0.199477	0.000896	0.88248	0.0	9	231.54893	-8.181
4	0.367573	0.113649	127.974	0.195893	0.083285	0.789528	6.3e-05	1	268.042	-15.972
4	0.669237	0.373013	168.548	0.379367	0.115689	0.369127	0.0	0	190.0781	-6.963
4	0.667022	0.035805	139.936	0.443618	0.07003	0.721954	0.0	11	315.61098	-5.878
4	0.847666	0.14377	84.555	0.324556	0.701962	0.520519	0.0	11	271.78621	-4.91
5	0.577775	0.38939	140.651	0.05207	0.030485	0.600677	0.0	1	210.69288	-5.732
4	0.68471	0.4257	149.998	0.0954	0.184556	0.64865	0.0	7	208.50621	-5.191
4	0.873933	0.403206	135.984	0.037052	0.010023	0.754283	0.0	8	331.02621	-3.915
4	0.736294	0.350889	125.001	0.059426	0.004591	0.807445	0.0	0	255.14621	-6.063
4	0.605989	0.256989	135.923	0.03286	0.002188	0.725144	0.0	7	217.87955	-6.394
4	0.503916	0.103673	142.969	0.092722	0.103893	0.720968	0.003117	1	272.18395	-7.346
