3	0.629579	0.781016	102.889	0.146882	0.237487	0.436605	0.159241	7	317.87955	-8.531
4	0.830156	0.062251	151.451	0.051347	0.657885	0.700131	0.006164	1	177.66621	-3.678
4	0.465726	0.127635	69.208	0.100411	0.801013	0.573788	0.000746	1	181.55955	-8.532
4	0.425161	0.37376	90.212	0.057641	0.578834	0.710036	0.002493	0	196.13986	-8.656
4	0.933803	0.960541	130.02	0.09358	0.159673	0.535523	0.191405	2	190.13288	-16.351
4	0.748807	0.079099	109.595	0.041583	0.730947	0.550523	0.0	7	167.31383	-2.938
4	0.887152	0.496569	150.948	0.070029	0.765468	0.17167	0.034435	5	262.73288	-11.286
4	0.397358	0.188956	75.318	0.051349	0.238617	0.361147	0.000148	1	208.64245	-8.167
4	0.740561	0.653722	133.17	0.036411	0.080449	0.514752	0.000116	0	160.71955	-8.363
3	0.46531	0.139418	207.513	0.034863	0.680596	0.412581	0.87712	3	177.37288	-6.404
4	0.387702	0.328558	136.882	0.03952	0.124896	0.47911	7e-06	0	202.41288	-9.428
4	0.646283	0.07447	122.933	0.04018	0.930849	0.461898	0.114354	9	194.74349	-3.918
3	0.518012	0.061878	98.659	0.026839	0.841435	0.43236	0.0	0	147.06621	-4.205
4	0.526017	0.150884	112.579	0.031811	0.557372	0.553908	0.0	7	171.95955	-8.394
3	0.373201	0.679174	118.978	0.063166	0.466612	0.504087	2e-06	8	265.59855	-10.584
4	0.337087	0.640618	122.675	0.049961	0.652763	0.543022	0.143585	8	257.53288	-19.1
4	0.398442	0.090093	80.934	0.261033	0.534218	0.77006	0.015075	0	119.62839	-10.008
4	0.335421	0.335309	119.265	0.041321	0.643247	0.750689	0.413541	3	789.13288	-14.057
1	0.412442	0.976044	108.974	0.044253	0.375074	0.651686	0.377957	1	358.95955	-14.261
4	0.5943	0.212065	81.869	0.157763	0.833852	0.424709	1e-06	11	178.99955	-8.01
3	0.132283	0.184851	116.955	0.148239	0.911178	0.568238	0.535133	4	193.88036	-21.383
4	0.860056	0.286813	162.656	0.086206	0.733005	0.454827	0.0	0	133.06839	-4.499
4	0.381187	0.074601	87.851	0.049223	0.307077	0.869166	0.345163	5	262.39955	-14.885
4	0.539141	0.336867	63.22	0.045198	0.888784	0.478455	0.000436	0	164.23497	-18.012
4	0.275116	0.069247	87.468	0.046252	0.806523	0.879623	0.007453	1	178.86621	-16.459
4	0.615074	0.917042	115.234	0.207174	0.61408	0.749206	0.0	0	138.49288	-8.082
3	0.422237	0.046785	112.987	0.031033	0.739339	0.400887	2.1e-05	1	168.49288	-9.375
4	0.543592	0.376136	117.508	0.029372	0.771763	0.66842	0.004646	2	159.36381	-5.396
3	0.444431	0.272433	110.624	0.064831	0.396426	0.542737	0.005759	0	194.58621	-13.979
4	0.28489	0.1474	89.635	0.053893	0.993153	0.457854	0.815501	10	192.15955	-20.327
4	0.18959	0.115709	69.145	0.043313	0.992435	0.648454	0.518022	0	173.4976	-14.525
1	0.468251	0.310996	90.673	0.071888	0.242924	0.353246	0.000171	1	239.93288	-13.006
4	0.528838	0.074157	114.198	0.060577	0.587415	0.542187	0.000118	2	160.63955	-8.877
4	0.341957	0.146313	137.316	0.035022	0.112182	0.381803	5e-06	7	160.05179	-11.159
4	0.565872	0.749233	159.955	0.118625	0.065522	0.405324	0.061485	8	654.06621	-13.195
4	0.485299	0.319782	64.038	0.030992	0.928648	0.435152	4.3e-05	6	189.91955	-6.183
4	0.578081	0.415041	95.357	0.061004	0.198978	0.389459	0.000428	1	313.10227	-7.659
4	0.202812	0.411295	64.941	0.039158	0.723215	0.511079	0.000168	5	155.66612	-10.925
4	0.405646	0.208591	112.92	0.199763	0.557753	0.604072	0.001707	0	153.11855	-15.101
4	0.541487	0.17015	112.15	0.03609	0.693664	0.540182	0.0	6	244.61288	-4.479
4	0.569972	0.11759	115.286	0.037614	0.419072	0.596023	0.000145	7	332.14621	-9.446
4	0.546206	0.978663	171.987	0.107827	0.283157	0.468726	0.001	1	348.99955	-10.257
4	0.454575	0.083248	111.958	0.033163	0.258355	0.543062	2e-06	6	245.78621	-8.826
4	0.501732	0.478465	81.122	0.048162	0.407976	0.301727	1e-06	9	456.74957	-11.753
4	0.67545	0.157877	114.397	0.030762	0.370105	0.670422	3.9e-05	0	247.53288	-8.339
4	0.646217	0.467883	122.253	0.044921	0.741536	0.631229	0.000122	2	170.14621	-6.439
4	0.60292	0.16405	114.086	0.041502	0.80391	0.633254	0.0	0	146.99166	-6.131
4	0.395267	0.945751	116.372	0.04463	0.530884	0.557444	0.012166	7	380.99955	-12.172
4	0.728927	0.265492	69.896	0.051238	0.633422	0.540964	3e-06	3	150.0741	-3.981
4	0.36732	0.282737	72.708	0.03464	0.994976	0.595635	0.953687	0	128.73288	-15.649
4	0.587164	0.111956	104.295	0.059145	0.621118	0.395932	0.0	11	136.61288	-7.747
4	0.699169	0.111555	65.008	0.074896	0.642419	0.466554	0.002606	7	160.05179	-9.212
4	0.376856	0.23318	83.689	0.038674	0.430053	0.476588	0.045255	3	144.06803	-19.39
3	0.331379	0.911193	98.314	0.06303	0.464503	0.571205	7e-05	4	848.38621	-17.663
4	0.487448	0.363573	83.524	0.051479	0.450063	0.324531	0.0	9	458.98621	-12.175
